/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 4
policy_id: 1
setting_id: 0
pi_bar: 0.1
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.8162, Decision = False
Round 1: Accuracy = 0.8045, Decision = False
Round 2: Accuracy = 0.7970, Decision = False
Round 3: Accuracy = 0.7950, Decision = False
Round 4: Accuracy = 0.7852, Decision = False
Round 5: Accuracy = 0.7836, Decision = False
Round 6: Accuracy = 0.7795, Decision = False
Epoch 1/5, Loss: 0.9322
Epoch 2/5, Loss: 0.7378
Epoch 3/5, Loss: 0.6195
Epoch 4/5, Loss: 0.5537
Epoch 5/5, Loss: 0.5275
Round 7: Accuracy = 0.7729, Decision = True
Round 8: Accuracy = 0.6890, Decision = False
Round 9: Accuracy = 0.6837, Decision = False
Round 10: Accuracy = 0.6747, Decision = False
Round 11: Accuracy = 0.6704, Decision = False
Round 12: Accuracy = 0.6648, Decision = False
Round 13: Accuracy = 0.6582, Decision = False
Round 14: Accuracy = 0.6545, Decision = False
Round 15: Accuracy = 0.6510, Decision = False
Epoch 1/5, Loss: 0.6683
Epoch 2/5, Loss: 0.6115
Epoch 3/5, Loss: 0.5701
Epoch 4/5, Loss: 0.6029
Epoch 5/5, Loss: 0.5854
Round 16: Accuracy = 0.6459, Decision = True
Round 17: Accuracy = 0.7301, Decision = False
Epoch 1/5, Loss: 0.6178
Epoch 2/5, Loss: 0.5745
Epoch 3/5, Loss: 0.5686
Epoch 4/5, Loss: 0.4957
Epoch 5/5, Loss: 0.4626
Round 18: Accuracy = 0.7268, Decision = True
Round 19: Accuracy = 0.6836, Decision = False
Round 20: Accuracy = 0.6832, Decision = False
Round 21: Accuracy = 0.6776, Decision = False
Round 22: Accuracy = 0.6723, Decision = False
Round 23: Accuracy = 0.6696, Decision = False
Round 24: Accuracy = 0.6645, Decision = False
Epoch 1/5, Loss: 0.6020
Epoch 2/5, Loss: 0.6106
Epoch 3/5, Loss: 0.5600
Epoch 4/5, Loss: 0.5322
Epoch 5/5, Loss: 0.5132
Round 25: Accuracy = 0.6595, Decision = True
Round 26: Accuracy = 0.4805, Decision = False
Round 27: Accuracy = 0.6035, Decision = False
Round 28: Accuracy = 0.5499, Decision = False
Round 29: Accuracy = 0.5785, Decision = False
Round 30: Accuracy = 0.6073, Decision = False
Round 31: Accuracy = 0.6133, Decision = False
Round 32: Accuracy = 0.6121, Decision = False
Round 33: Accuracy = 0.5911, Decision = False
Round 34: Accuracy = 0.5748, Decision = False
Round 35: Accuracy = 0.5801, Decision = False
Round 36: Accuracy = 0.5888, Decision = False
Round 37: Accuracy = 0.5938, Decision = False
Round 38: Accuracy = 0.5957, Decision = False
Round 39: Accuracy = 0.6009, Decision = False
Round 40: Accuracy = 0.5957, Decision = False
Round 41: Accuracy = 0.5988, Decision = False
Round 42: Accuracy = 0.6023, Decision = False
Round 43: Accuracy = 0.6055, Decision = False
Round 44: Accuracy = 0.6024, Decision = False
Round 45: Accuracy = 0.6063, Decision = False
Round 46: Accuracy = 0.6077, Decision = False
Round 47: Accuracy = 0.6074, Decision = False
Round 48: Accuracy = 0.6079, Decision = False
Round 49: Accuracy = 0.6083, Decision = False
