/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 2
policy_id: 1
setting_id: 54
pi_bar: 0.1
drift_rate: 0.01
V: 90
Round 0: Accuracy = 0.8090, Decision = False
Epoch 1/5, Loss: 0.5599
Epoch 2/5, Loss: 0.4770
Epoch 3/5, Loss: 0.4650
Epoch 4/5, Loss: 0.4385
Epoch 5/5, Loss: 0.4050
Round 1: Accuracy = 0.8090, Decision = True
Round 2: Accuracy = 0.7561, Decision = False
Round 3: Accuracy = 0.7561, Decision = False
Round 4: Accuracy = 0.7561, Decision = False
Round 5: Accuracy = 0.7561, Decision = False
Round 6: Accuracy = 0.7561, Decision = False
Round 7: Accuracy = 0.7561, Decision = False
Round 8: Accuracy = 0.7561, Decision = False
Round 9: Accuracy = 0.7561, Decision = False
Round 10: Accuracy = 0.7561, Decision = False
Round 11: Accuracy = 0.7561, Decision = False
Round 12: Accuracy = 0.7561, Decision = False
Round 13: Accuracy = 0.7561, Decision = False
Round 14: Accuracy = 0.7561, Decision = False
Round 15: Accuracy = 0.7561, Decision = False
Round 16: Accuracy = 0.7561, Decision = False
Round 17: Accuracy = 0.7561, Decision = False
Round 18: Accuracy = 0.7561, Decision = False
Epoch 1/5, Loss: 0.3621
Epoch 2/5, Loss: 0.3267
Epoch 3/5, Loss: 0.3624
Epoch 4/5, Loss: 0.3287
Epoch 5/5, Loss: 0.3291
Round 19: Accuracy = 0.7561, Decision = True
Round 20: Accuracy = 0.7491, Decision = False
Epoch 1/5, Loss: 0.3193
Epoch 2/5, Loss: 0.2933
Epoch 3/5, Loss: 0.3326
Epoch 4/5, Loss: 0.2775
Epoch 5/5, Loss: 0.2963
Round 21: Accuracy = 0.7491, Decision = True
Round 22: Accuracy = 0.7691, Decision = False
Epoch 1/5, Loss: 0.2802
Epoch 2/5, Loss: 0.2957
Epoch 3/5, Loss: 0.2714
Epoch 4/5, Loss: 0.2828
Epoch 5/5, Loss: 0.2525
Round 23: Accuracy = 0.7691, Decision = True
Round 24: Accuracy = 0.7352, Decision = False
Round 25: Accuracy = 0.7352, Decision = False
Round 26: Accuracy = 0.7352, Decision = False
Round 27: Accuracy = 0.7352, Decision = False
Round 28: Accuracy = 0.7352, Decision = False
Round 29: Accuracy = 0.7352, Decision = False
Round 30: Accuracy = 0.7352, Decision = False
Round 31: Accuracy = 0.7352, Decision = False
Round 32: Accuracy = 0.7352, Decision = False
