/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 1
policy_id: 0
setting_id: 49
pi_bar: 0.1
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.7979, Decision = 0
Round 1: Accuracy = 0.7863, Decision = 0
Round 2: Accuracy = 0.7788, Decision = 0
Round 3: Accuracy = 0.7741, Decision = 0
Round 4: Accuracy = 0.7671, Decision = 0
Round 5: Accuracy = 0.7553, Decision = 0
Round 6: Accuracy = 0.7538, Decision = 0
Round 7: Accuracy = 0.7454, Decision = 0
Round 8: Accuracy = 0.7418, Decision = 0
Round 9: Accuracy = 0.7384, Decision = 0
Round 10: Accuracy = 0.7294, Decision = 0
Round 11: Accuracy = 0.7237, Decision = 0
Round 12: Accuracy = 0.7207, Decision = 0
Round 13: Accuracy = 0.7166, Decision = 0
Round 14: Accuracy = 0.7164, Decision = 0
Round 15: Accuracy = 0.7170, Decision = 0
Round 16: Accuracy = 0.7107, Decision = 0
Round 17: Accuracy = 0.7053, Decision = 0
Round 18: Accuracy = 0.6994, Decision = 0
Round 19: Accuracy = 0.6957, Decision = 0
Round 20: Accuracy = 0.6898, Decision = 0
Round 21: Accuracy = 0.6848, Decision = 0
Round 22: Accuracy = 0.6827, Decision = 0
Round 23: Accuracy = 0.6800, Decision = 0
Round 24: Accuracy = 0.6802, Decision = 0
Round 25: Accuracy = 0.6805, Decision = 0
Round 26: Accuracy = 0.5078, Decision = 0
Round 27: Accuracy = 0.6309, Decision = 0
Round 28: Accuracy = 0.5773, Decision = 0
Round 29: Accuracy = 0.6039, Decision = 0
Round 30: Accuracy = 0.6173, Decision = 0
Round 31: Accuracy = 0.6387, Decision = 0
Round 32: Accuracy = 0.6527, Decision = 0
Round 33: Accuracy = 0.6465, Decision = 0
Round 34: Accuracy = 0.6490, Decision = 0
Round 35: Accuracy = 0.6348, Decision = 0
Round 36: Accuracy = 0.6361, Decision = 0
Round 37: Accuracy = 0.6344, Decision = 0
Round 38: Accuracy = 0.6339, Decision = 0
Round 39: Accuracy = 0.6296, Decision = 0
Round 40: Accuracy = 0.6256, Decision = 0
Round 41: Accuracy = 0.6225, Decision = 0
Round 42: Accuracy = 0.6229, Decision = 0
Round 43: Accuracy = 0.6191, Decision = 0
Round 44: Accuracy = 0.6158, Decision = 0
Round 45: Accuracy = 0.6157, Decision = 0
Round 46: Accuracy = 0.6116, Decision = 0
Round 47: Accuracy = 0.6102, Decision = 0
Round 48: Accuracy = 0.6049, Decision = 0
Round 49: Accuracy = 0.6065, Decision = 0
Round 50: Accuracy = 0.5999, Decision = 0
Round 51: Accuracy = 0.5990, Decision = 0
Round 52: Accuracy = 0.5956, Decision = 0
Round 53: Accuracy = 0.5906, Decision = 0
Round 54: Accuracy = 0.5862, Decision = 0
Round 55: Accuracy = 0.5840, Decision = 0
Round 56: Accuracy = 0.5793, Decision = 0
Round 57: Accuracy = 0.5738, Decision = 0
Round 58: Accuracy = 0.5684, Decision = 0
Round 59: Accuracy = 0.5880, Decision = 0
Round 60: Accuracy = 0.5312, Decision = 0
Round 61: Accuracy = 0.5332, Decision = 0
Round 62: Accuracy = 0.5325, Decision = 0
Round 63: Accuracy = 0.5512, Decision = 0
Round 64: Accuracy = 0.5453, Decision = 0
Round 65: Accuracy = 0.5468, Decision = 0
Round 66: Accuracy = 0.5480, Decision = 0
Round 67: Accuracy = 0.5398, Decision = 0
Round 68: Accuracy = 0.5417, Decision = 0
Round 69: Accuracy = 0.5407, Decision = 0
Round 70: Accuracy = 0.5407, Decision = 0
Round 71: Accuracy = 0.5394, Decision = 0
Round 72: Accuracy = 0.5364, Decision = 0
Round 73: Accuracy = 0.5319, Decision = 0
Round 74: Accuracy = 0.5284, Decision = 0
Round 75: Accuracy = 0.5233, Decision = 0
Round 76: Accuracy = 0.5222, Decision = 0
Round 77: Accuracy = 0.5169, Decision = 0
Round 78: Accuracy = 0.5151, Decision = 0
Round 79: Accuracy = 0.5135, Decision = 0
Round 80: Accuracy = 0.5098, Decision = 0
Round 81: Accuracy = 0.5108, Decision = 0
Round 82: Accuracy = 0.5094, Decision = 0
Round 83: Accuracy = 0.5885, Decision = 0
Round 84: Accuracy = 0.5430, Decision = 0
Round 85: Accuracy = 0.5318, Decision = 0
Round 86: Accuracy = 0.5255, Decision = 0
Round 87: Accuracy = 0.5088, Decision = 0
Round 88: Accuracy = 0.5026, Decision = 0
Round 89: Accuracy = 0.4997, Decision = 0
Round 90: Accuracy = 0.4996, Decision = 0
Round 91: Accuracy = 0.4936, Decision = 0
Round 92: Accuracy = 0.4883, Decision = 0
Round 93: Accuracy = 0.4869, Decision = 0
Round 94: Accuracy = 0.4811, Decision = 0
Round 95: Accuracy = 0.4804, Decision = 0
Round 96: Accuracy = 0.4779, Decision = 0
Round 97: Accuracy = 0.4759, Decision = 0
Round 98: Accuracy = 0.4745, Decision = 0
Round 99: Accuracy = 0.4725, Decision = 0
Round 100: Accuracy = 0.4707, Decision = 0
Round 101: Accuracy = 0.4679, Decision = 0
Round 102: Accuracy = 0.4665, Decision = 0
Round 103: Accuracy = 0.5033, Decision = 0
Round 104: Accuracy = 0.4708, Decision = 0
Round 105: Accuracy = 0.4768, Decision = 0
Round 106: Accuracy = 0.4765, Decision = 0
Round 107: Accuracy = 0.4654, Decision = 0
Round 108: Accuracy = 0.4554, Decision = 0
Round 109: Accuracy = 0.4561, Decision = 0
Round 110: Accuracy = 0.4531, Decision = 0
Round 111: Accuracy = 0.4475, Decision = 0
Round 112: Accuracy = 0.4441, Decision = 0
Round 113: Accuracy = 0.4424, Decision = 0
Round 114: Accuracy = 0.4401, Decision = 0
Round 115: Accuracy = 0.4386, Decision = 0
Round 116: Accuracy = 0.4380, Decision = 0
Round 117: Accuracy = 0.4354, Decision = 0
Round 118: Accuracy = 0.4330, Decision = 0
Round 119: Accuracy = 0.4330, Decision = 0
Round 120: Accuracy = 0.4697, Decision = 0
Round 121: Accuracy = 0.4530, Decision = 0
Round 122: Accuracy = 0.4432, Decision = 0
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.4354, Decision = 0
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.4317, Decision = 0
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.4273, Decision = 0
No available target samples left. Reusing existing target indices.
Round 126: Accuracy = 0.4255, Decision = 0
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.4229, Decision = 0
No available target samples left. Reusing existing target indices.
Round 128: Accuracy = 0.4201, Decision = 0
