/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 0
policy_id: 1
setting_id: 0
pi_bar: 0.1
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.8240, Decision = False
Round 1: Accuracy = 0.8142, Decision = False
Round 2: Accuracy = 0.8093, Decision = False
Round 3: Accuracy = 0.8064, Decision = False
Round 4: Accuracy = 0.8012, Decision = False
Round 5: Accuracy = 0.7962, Decision = False
Round 6: Accuracy = 0.7910, Decision = False
Round 7: Accuracy = 0.7836, Decision = False
Round 8: Accuracy = 0.7834, Decision = False
Round 9: Accuracy = 0.7761, Decision = False
Round 10: Accuracy = 0.7705, Decision = False
Round 11: Accuracy = 0.7646, Decision = False
Round 12: Accuracy = 0.7604, Decision = False
Round 13: Accuracy = 0.7573, Decision = False
Epoch 1/5, Loss: 0.8897
Epoch 2/5, Loss: 0.6408
Epoch 3/5, Loss: 0.5566
Epoch 4/5, Loss: 0.5411
Epoch 5/5, Loss: 0.5187
Round 14: Accuracy = 0.7558, Decision = True
Epoch 1/5, Loss: 0.5084
Epoch 2/5, Loss: 0.4840
Epoch 3/5, Loss: 0.4412
Epoch 4/5, Loss: 0.4272
Epoch 5/5, Loss: 0.4049
Round 15: Accuracy = 0.6840, Decision = True
Epoch 1/5, Loss: 0.4337
Epoch 2/5, Loss: 0.3859
Epoch 3/5, Loss: 0.3918
Epoch 4/5, Loss: 0.3872
Epoch 5/5, Loss: 0.3945
Round 16: Accuracy = 0.7346, Decision = True
Round 17: Accuracy = 0.5861, Decision = False
Round 18: Accuracy = 0.5840, Decision = False
Round 19: Accuracy = 0.5782, Decision = False
Round 20: Accuracy = 0.5728, Decision = False
Round 21: Accuracy = 0.5680, Decision = False
Round 22: Accuracy = 0.5661, Decision = False
Round 23: Accuracy = 0.5641, Decision = False
Round 24: Accuracy = 0.5621, Decision = False
Round 25: Accuracy = 0.5603, Decision = False
Round 26: Accuracy = 0.4180, Decision = False
Round 27: Accuracy = 0.4805, Decision = False
Round 28: Accuracy = 0.5251, Decision = False
Round 29: Accuracy = 0.5391, Decision = False
Round 30: Accuracy = 0.5640, Decision = False
Round 31: Accuracy = 0.5625, Decision = False
Round 32: Accuracy = 0.5543, Decision = False
Round 33: Accuracy = 0.5482, Decision = False
Epoch 1/5, Loss: 0.7966
Epoch 2/5, Loss: 0.7081
Epoch 3/5, Loss: 0.5831
Epoch 4/5, Loss: 0.5771
Epoch 5/5, Loss: 0.5038
Round 34: Accuracy = 0.5343, Decision = True
Round 35: Accuracy = 0.6738, Decision = False
Round 36: Accuracy = 0.6736, Decision = False
Round 37: Accuracy = 0.6707, Decision = False
Round 38: Accuracy = 0.6761, Decision = False
Round 39: Accuracy = 0.6680, Decision = False
Round 40: Accuracy = 0.6672, Decision = False
Round 41: Accuracy = 0.6657, Decision = False
Round 42: Accuracy = 0.6650, Decision = False
Epoch 1/5, Loss: 0.6601
Epoch 2/5, Loss: 0.6281
Epoch 3/5, Loss: 0.5794
Epoch 4/5, Loss: 0.6224
Epoch 5/5, Loss: 0.5775
Round 43: Accuracy = 0.6641, Decision = True
Round 44: Accuracy = 0.5609, Decision = False
Round 45: Accuracy = 0.5605, Decision = False
Round 46: Accuracy = 0.5550, Decision = False
Round 47: Accuracy = 0.5535, Decision = False
Round 48: Accuracy = 0.5492, Decision = False
Round 49: Accuracy = 0.5453, Decision = False
Round 50: Accuracy = 0.5425, Decision = False
Round 51: Accuracy = 0.5417, Decision = False
Round 52: Accuracy = 0.5440, Decision = False
Round 53: Accuracy = 0.5412, Decision = False
Round 54: Accuracy = 0.5384, Decision = False
Round 55: Accuracy = 0.5374, Decision = False
Round 56: Accuracy = 0.5346, Decision = False
Round 57: Accuracy = 0.5309, Decision = False
Round 58: Accuracy = 0.5255, Decision = False
Round 59: Accuracy = 0.4203, Decision = False
Round 60: Accuracy = 0.5172, Decision = False
Round 61: Accuracy = 0.5233, Decision = False
Round 62: Accuracy = 0.5252, Decision = False
Round 63: Accuracy = 0.5255, Decision = False
Round 64: Accuracy = 0.5212, Decision = False
Round 65: Accuracy = 0.5081, Decision = False
Round 66: Accuracy = 0.5119, Decision = False
Epoch 1/5, Loss: 0.7899
Epoch 2/5, Loss: 0.7573
Epoch 3/5, Loss: 0.6701
Epoch 4/5, Loss: 0.6444
Epoch 5/5, Loss: 0.6619
Round 67: Accuracy = 0.5117, Decision = True
Round 68: Accuracy = 0.6495, Decision = False
Epoch 1/5, Loss: 0.7573
Epoch 2/5, Loss: 0.9491
Epoch 3/5, Loss: 0.8961
Epoch 4/5, Loss: 0.8938
Epoch 5/5, Loss: 0.8842
Round 69: Accuracy = 0.6471, Decision = True
Round 70: Accuracy = 0.5150, Decision = False
Round 71: Accuracy = 0.5094, Decision = False
Round 72: Accuracy = 0.5108, Decision = False
Round 73: Accuracy = 0.5088, Decision = False
Round 74: Accuracy = 0.5057, Decision = False
Epoch 1/5, Loss: 0.9765
Epoch 2/5, Loss: 0.7916
Epoch 3/5, Loss: 0.6566
Epoch 4/5, Loss: 0.6395
Epoch 5/5, Loss: 0.5818
Round 75: Accuracy = 0.5043, Decision = True
Round 76: Accuracy = 0.6868, Decision = False
Round 77: Accuracy = 0.6823, Decision = False
Round 78: Accuracy = 0.6781, Decision = False
Round 79: Accuracy = 0.6763, Decision = False
Round 80: Accuracy = 0.6703, Decision = False
Round 81: Accuracy = 0.6692, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.6166
Epoch 2/5, Loss: 0.5653
Epoch 3/5, Loss: 0.5608
Epoch 4/5, Loss: 0.5260
Epoch 5/5, Loss: 0.5344
Round 82: Accuracy = 0.6655, Decision = True
No available target samples left. Reusing existing target indices.
Round 83: Accuracy = 0.7370, Decision = False
No available target samples left. Reusing existing target indices.
Round 84: Accuracy = 0.6966, Decision = False
No available target samples left. Reusing existing target indices.
Round 85: Accuracy = 0.6775, Decision = False
No available target samples left. Reusing existing target indices.
Round 86: Accuracy = 0.6773, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.5047
Epoch 2/5, Loss: 0.4751
Epoch 3/5, Loss: 0.4454
Epoch 4/5, Loss: 0.4442
Epoch 5/5, Loss: 0.4337
Round 87: Accuracy = 0.6895, Decision = True
No available target samples left. Reusing existing target indices.
Round 88: Accuracy = 0.6458, Decision = False
No available target samples left. Reusing existing target indices.
Round 89: Accuracy = 0.6492, Decision = False
No available target samples left. Reusing existing target indices.
Round 90: Accuracy = 0.6526, Decision = False
No available target samples left. Reusing existing target indices.
Round 91: Accuracy = 0.6492, Decision = False
No available target samples left. Reusing existing target indices.
Round 92: Accuracy = 0.6477, Decision = False
No available target samples left. Reusing existing target indices.
Round 93: Accuracy = 0.6402, Decision = False
No available target samples left. Reusing existing target indices.
Round 94: Accuracy = 0.6399, Decision = False
No available target samples left. Reusing existing target indices.
Round 95: Accuracy = 0.6416, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 96: Accuracy = 0.6416, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.4363
Epoch 2/5, Loss: 0.4149
Epoch 3/5, Loss: 0.4160
Epoch 4/5, Loss: 0.3845
Epoch 5/5, Loss: 0.4019
Round 97: Accuracy = 0.6416, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 98: Accuracy = 0.6428, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3872
Epoch 2/5, Loss: 0.3634
Epoch 3/5, Loss: 0.3786
Epoch 4/5, Loss: 0.3454
Epoch 5/5, Loss: 0.3448
Round 99: Accuracy = 0.6428, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 100: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 101: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 102: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 103: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 104: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 105: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 106: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 107: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 108: Accuracy = 0.6334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
