/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 1
policy_id: 1
setting_id: 11
pi_bar: 0.15
drift_rate: 0.003
V: 65
Round 0: Accuracy = 0.8064, Decision = False
Round 1: Accuracy = 0.8064, Decision = False
Epoch 1/5, Loss: 0.9049
Epoch 2/5, Loss: 0.7295
Epoch 3/5, Loss: 0.7139
Epoch 4/5, Loss: 0.6272
Epoch 5/5, Loss: 0.6094
Round 2: Accuracy = 0.8064, Decision = True
Round 3: Accuracy = 0.6693, Decision = False
Epoch 1/5, Loss: 0.6133
Epoch 2/5, Loss: 0.5481
Epoch 3/5, Loss: 0.5700
Epoch 4/5, Loss: 0.5297
Epoch 5/5, Loss: 0.4966
Round 4: Accuracy = 0.6693, Decision = True
Epoch 1/5, Loss: 0.4852
Epoch 2/5, Loss: 0.5034
Epoch 3/5, Loss: 0.5013
Epoch 4/5, Loss: 0.4729
Epoch 5/5, Loss: 0.4323
Round 5: Accuracy = 0.7413, Decision = True
Round 6: Accuracy = 0.7917, Decision = False
Round 7: Accuracy = 0.7917, Decision = False
Round 8: Accuracy = 0.7917, Decision = False
Round 9: Accuracy = 0.7917, Decision = False
Round 10: Accuracy = 0.7917, Decision = False
Round 11: Accuracy = 0.7917, Decision = False
Round 12: Accuracy = 0.7917, Decision = False
Round 13: Accuracy = 0.7917, Decision = False
Epoch 1/5, Loss: 0.6514
Epoch 2/5, Loss: 0.7067
Epoch 3/5, Loss: 0.7085
Epoch 4/5, Loss: 0.6573
Epoch 5/5, Loss: 0.5953
Round 14: Accuracy = 0.7917, Decision = True
Round 15: Accuracy = 0.7214, Decision = False
Round 16: Accuracy = 0.7214, Decision = False
Round 17: Accuracy = 0.7214, Decision = False
Epoch 1/5, Loss: 0.5695
Epoch 2/5, Loss: 0.5011
Epoch 3/5, Loss: 0.4714
Epoch 4/5, Loss: 0.5220
Epoch 5/5, Loss: 0.5389
Round 18: Accuracy = 0.7214, Decision = True
Round 19: Accuracy = 0.7283, Decision = False
Round 20: Accuracy = 0.7283, Decision = False
Round 21: Accuracy = 0.7283, Decision = False
Round 22: Accuracy = 0.7283, Decision = False
Round 23: Accuracy = 0.7283, Decision = False
Round 24: Accuracy = 0.7283, Decision = False
Round 25: Accuracy = 0.7283, Decision = False
Epoch 1/5, Loss: 0.5714
Epoch 2/5, Loss: 0.5278
Epoch 3/5, Loss: 0.4793
Epoch 4/5, Loss: 0.4565
Epoch 5/5, Loss: 0.3898
Round 26: Accuracy = 0.7283, Decision = True
Epoch 1/5, Loss: 0.3924
Epoch 2/5, Loss: 0.3835
Epoch 3/5, Loss: 0.3630
Epoch 4/5, Loss: 0.3116
Epoch 5/5, Loss: 0.3172
Round 27: Accuracy = 0.6866, Decision = True
Round 28: Accuracy = 0.8099, Decision = False
Round 29: Accuracy = 0.8099, Decision = False
Epoch 1/5, Loss: 0.3714
Epoch 2/5, Loss: 0.3468
Epoch 3/5, Loss: 0.3715
Epoch 4/5, Loss: 0.3316
Epoch 5/5, Loss: 0.3302
Round 30: Accuracy = 0.8099, Decision = True
Round 31: Accuracy = 0.8099, Decision = False
Round 32: Accuracy = 0.8099, Decision = False
Round 33: Accuracy = 0.8099, Decision = False
Round 34: Accuracy = 0.8099, Decision = False
Round 35: Accuracy = 0.8099, Decision = False
Round 36: Accuracy = 0.8099, Decision = False
Round 37: Accuracy = 0.8099, Decision = False
Epoch 1/5, Loss: 0.3453
Epoch 2/5, Loss: 0.3606
Epoch 3/5, Loss: 0.3349
Epoch 4/5, Loss: 0.3172
Epoch 5/5, Loss: 0.3129
Round 38: Accuracy = 0.8099, Decision = True
Round 39: Accuracy = 0.7891, Decision = False
Round 40: Accuracy = 0.7891, Decision = False
Round 41: Accuracy = 0.7891, Decision = False
Round 42: Accuracy = 0.7891, Decision = False
Round 43: Accuracy = 0.7891, Decision = False
Epoch 1/5, Loss: 0.2955
Epoch 2/5, Loss: 0.3923
Epoch 3/5, Loss: 0.5059
Epoch 4/5, Loss: 0.8600
Epoch 5/5, Loss: 0.7640
Round 44: Accuracy = 0.7891, Decision = True
Round 45: Accuracy = 0.7240, Decision = False
Round 46: Accuracy = 0.7240, Decision = False
Round 47: Accuracy = 0.7240, Decision = False
Round 48: Accuracy = 0.7240, Decision = False
Epoch 1/5, Loss: 0.6002
Epoch 2/5, Loss: 0.4650
Epoch 3/5, Loss: 0.4029
Epoch 4/5, Loss: 0.3494
Epoch 5/5, Loss: 0.3417
Round 49: Accuracy = 0.7240, Decision = True
Epoch 1/5, Loss: 0.3185
Epoch 2/5, Loss: 0.2733
Epoch 3/5, Loss: 0.2468
Epoch 4/5, Loss: 0.2505
Epoch 5/5, Loss: 0.2704
Round 50: Accuracy = 0.8073, Decision = True
Round 51: Accuracy = 0.8212, Decision = False
Round 52: Accuracy = 0.8212, Decision = False
Round 53: Accuracy = 0.8212, Decision = False
Round 54: Accuracy = 0.8212, Decision = False
Epoch 1/5, Loss: 0.2803
Epoch 2/5, Loss: 0.2600
Epoch 3/5, Loss: 0.2493
