t,accuracy,loss,decision
0,0.8302,0.3799383267021179,0
1,0.8285,0.3892118697452545,0
2,0.8265,0.40018714961051943,0
3,0.8246,0.4102327337265015,0
4,0.8224,0.42058758369445803,0
5,0.8202,0.4308216188430786,0
6,0.8175,0.44202655431747434,0
7,0.8143,0.4543410030651093,0
8,0.812,0.4660310813999176,0
9,0.8094,0.478872556180954,0
10,0.8066,0.6191736304013016,1
11,0.7898,0.4369709281349182,0
12,0.7892,0.438121282749176,0
13,0.789,0.4394064204311371,0
14,0.7886,0.44059554768562315,0
15,0.7881,0.44164663000106813,0
16,0.787,0.4429016395568848,0
17,0.7865,0.4439325956726074,0
18,0.7865,0.44542140191078183,0
19,0.7863,0.4467234980106354,0
20,0.7858,0.44842404884338377,0
21,0.7859,0.4496975671958923,0
22,0.7855,0.4512517535495758,0
23,0.7857,0.4526013717365265,0
24,0.785,0.45385655141830444,0
25,0.7842,0.455298116979599,0
26,0.7836,0.4567636196136475,0
27,0.7831,0.4583128235626221,0
28,0.7827,0.4599538830375671,0
29,0.7825,0.4613403791809082,0
30,0.7818,0.4629888102531433,0
31,0.781,0.46518367082595824,0
32,0.78,0.4669307177066803,0
33,0.7794,0.4691732478618622,0
34,0.7785,0.47148438905715945,0
35,0.778,0.4737707433509827,0
36,0.7777,0.4756566363525391,0
37,0.7776,0.4779522849273682,0
38,0.7764,0.48027142776489257,0
39,0.7761,0.4825168637275696,0
40,0.7755,0.4850297873497009,0
41,0.7749,0.4871395095062256,0
42,0.7736,0.48923318753242495,0
43,0.7726,0.49087103803634646,0
44,0.7719,0.49372837703704836,0
45,0.771,0.4959260839176178,0
46,0.7701,0.49867668689727784,0
47,0.7691,0.501436816110611,0
48,0.7675,0.5043859928131104,0
49,0.7661,0.5076878559494018,0
50,0.7653,0.5104738415813446,0
51,0.764,0.514170046787262,0
52,0.7628,0.5167962887763977,0
53,0.7615,0.5198074206924439,0
54,0.76,0.5231997663021087,0
55,0.759,0.5265500576114654,0
56,0.758,0.5296731679153442,0
57,0.757,0.2569716646543244,1
58,0.845,0.15831604920387268,0
59,0.8448,0.15990176728725433,0
60,0.8446,0.16117319155454635,0
61,0.8439,0.1628211853981018,0
62,0.8438,0.16428754997730255,0
63,0.8437,0.1656660751581192,0
64,0.8435,0.1670418842935562,0
65,0.8428,0.16898562186717986,0
66,0.8423,0.17050524990081786,0
67,0.8421,0.17209655700683593,0
68,0.8411,0.17387663397789002,0
69,0.8409,0.1758199045944214,0
70,0.8404,0.17783087967872618,0
71,0.8406,0.17967082954406738,0
72,0.84,0.18142968603610993,0
73,0.8391,0.18347653048038481,0
74,0.8389,0.18560353882789613,0
75,0.8384,0.1873184732246399,0
76,0.8381,0.18940575799942017,0
77,0.8377,0.19168052156448365,0
78,0.837,0.1936963853931427,0
79,0.8368,0.196000730676651,0
80,0.8368,0.1986068520116806,0
81,0.8366,0.20115695858955382,0
82,0.8361,0.2034638965201378,0
83,0.8352,0.20588102864265442,0
84,0.8354,0.20864411534786223,0
85,0.8345,0.21120284976959228,0
86,0.8337,0.21407262269973754,0
87,0.8325,0.21692963498592377,0
88,0.8317,0.21953955342292786,0
89,0.8308,0.22260957151889801,0
90,0.83,0.2250607781791687,0
91,0.8296,0.2281092250967026,0
92,0.8294,0.14438610131878532,1
93,0.8397,0.11962525648117066,0
94,0.8395,0.12128576122283935,0
95,0.8396,0.12310302834987641,0
96,0.839,0.12476561856269837,0
97,0.8386,0.12651796261787415,0
98,0.8382,0.1286283930850029,0
99,0.8378,0.13030349783420564,0
100,0.837,0.13243987007141114,0
101,0.8366,0.13466357571125032,0
102,0.8362,0.13687180932044982,0
103,0.8357,0.1388170410144329,0
104,0.8346,0.14063845689058305,0
105,0.8339,0.14270592911720276,0
106,0.8333,0.14512499767303466,0
107,0.8327,0.1476868813610077,0
108,0.8322,0.15036108023166656,0
109,0.8316,0.15301619013309478,0
110,0.8311,0.15557504926681517,0
111,0.8309,0.15862721819877623,0
112,0.8302,0.16126671174526214,0
113,0.8294,0.16379121826171875,0
114,0.8284,0.1667829376101494,0
115,0.8276,0.16936334307670592,0
116,0.8261,0.1718336979007721,0
117,0.8256,0.17511490090847015,0
118,0.8248,0.17826396441459655,0
119,0.8241,0.18144508078575133,0
120,0.8234,0.10080843453255037,1
121,0.7996,0.07534858834241395,1
122,0.8578,0.06100753247976303,0
123,0.857,0.06211118733048439,0
124,0.8567,0.06340320878148079,0
125,0.8565,0.06460450552821159,0
126,0.8556,0.06626149272322655,0
127,0.8551,0.06784944584608078,0
128,0.8548,0.06960574158668519,0
129,0.854,0.07088440300941468,0
130,0.8533,0.07288044873356819,0
131,0.8529,0.0740515861839056,0
132,0.8527,0.0754502334690094,0
133,0.8521,0.07778762934803962,0
134,0.852,0.08007020193815231,0
135,0.8513,0.08252048418045044,0
136,0.8508,0.08434232927054167,0
137,0.8509,0.08621343513488769,0
138,0.8503,0.08862266267597675,0
139,0.85,0.09050846307069063,0
140,0.8493,0.0927019090127945,0
141,0.8487,0.09505745079278946,0
142,0.8479,0.09668973327636719,0
143,0.8475,0.09895538196086884,0
144,0.8472,0.10145813978195191,0
145,0.8469,0.10361903947591782,0
146,0.8456,0.10628130248546601,0
147,0.8449,0.10897378895878791,0
148,0.8443,0.11174137469053269,0
149,0.8432,0.11420804157733917,0
150,0.8428,0.11702970321655273,0
151,0.8423,0.11970519970178604,0
152,0.8416,0.12250824051499366,0
153,0.8408,0.12485480825185775,0
154,0.8397,0.1284186934995651,0
155,0.8392,0.13105749357223512,0
156,0.8391,0.13384734706878662,0
157,0.8385,0.07534694115174553,1
158,0.8429,0.05790066380441189,0
159,0.8427,0.058840133605003356,0
160,0.8423,0.059955099129676816,0
161,0.8423,0.06077099060356617,0
162,0.8412,0.06208085068583488,0
163,0.8415,0.06314040333867073,0
164,0.8411,0.06434878640115262,0
165,0.8407,0.06577185821294784,0
166,0.84,0.06721634269833565,0
167,0.8396,0.06863856272399425,0
168,0.8396,0.07035390359640122,0
169,0.8388,0.07177286610245705,0
170,0.8382,0.07318684590697289,0
171,0.8376,0.07510506689548492,0
172,0.8373,0.07687630092024803,0
173,0.8373,0.07818838629245758,0
174,0.8371,0.07989151957482099,0
175,0.8373,0.08117492906808853,0
176,0.8369,0.0823506179356575,0
177,0.8365,0.08389396878600121,0
178,0.8363,0.08549436087846755,0
179,0.8362,0.08740622621297836,0
180,0.8357,0.08929559227466584,0
181,0.8355,0.09120573156356812,0
182,0.8349,0.0934600063431263,0
183,0.8347,0.0955651629948616,0
184,0.8348,0.0974083670926094,0
185,0.8345,0.09949899327993393,0
186,0.8341,0.10199891305327416,0
187,0.8335,0.104163643232584,0
188,0.8336,0.1059467856836319,0
189,0.8329,0.10816373786330223,0
190,0.8326,0.11074599992275239,0
191,0.832,0.11290415054798127,0
192,0.8311,0.11502731039047241,0
193,0.831,0.11703662212371826,0
194,0.8306,0.1199439503955841,0
195,0.8302,0.12255926364421844,0
196,0.8299,0.12579278007984163,0
197,0.8297,0.12866393997192382,0
198,0.8287,0.1311919358110428,0
199,0.8282,0.13364573102235794,0
