epoch,accuracy,loss
1,26.13932304084301,1.8999973982572556
2,36.00260429084301,1.7829491794109344
3,37.92317733168602,1.6470892131328583
4,40.07161483168602,1.6288362890481949
5,38.02083358168602,1.630415678024292
6,36.97916679084301,1.6137012094259262
7,37.17447929084301,1.6117575764656067
8,40.98307304084301,1.7678987085819244
9,38.60677108168602,1.8482583537697792
10,41.015625,1.46095509827137
11,47.00520858168602,1.546346291899681
12,42.35026054084301,1.6454468965530396
13,49.54427108168602,1.4819584041833878
14,48.27473983168602,1.5676342993974686
15,48.47005233168602,1.47959865629673
16,48.76302108168602,1.4360860884189606
17,46.54947929084301,1.4799911826848984
18,48.40494804084301,1.4105648398399353
19,54.23177108168602,1.3421688973903656
20,41.89453125,1.4660363644361496
21,61.06770858168602,1.1658530235290527
22,47.94921875,1.301323190331459
23,52.21354179084301,1.401945248246193
24,48.79557304084301,1.391419678926468
25,55.01302108168602,1.433447241783142
26,55.20833358168602,1.2444367855787277
27,60.48177108168602,1.1416622325778008
28,58.82161483168602,1.17217867821455
29,60.77473983168602,1.188463494181633
30,59.40755233168602,1.1163568869233131
31,62.53255233168602,1.2050271481275558
32,61.94661483168602,1.2379081398248672
33,65.0390625,1.0285904705524445
34,56.80338554084301,1.109767884016037
35,59.11458358168602,1.356968641281128
36,61.65364608168602,1.024064615368843
37,63.50911483168602,1.0728343054652214
38,70.60546875,0.9776780977845192
39,54.03645858168602,1.3868241682648659
40,57.12890625,1.2846254706382751
41,64.74609375,1.013959128409624
42,65.07161483168602,0.9821745231747627
43,61.55598983168602,1.1562800407409668
44,54.36197929084301,1.5041923224925995
45,63.80208358168602,1.110563024878502
46,66.04817733168602,0.9624042585492134
47,63.80208358168602,1.0414986610412598
48,64.97395858168602,1.115307904779911
49,64.19270858168602,1.1241444870829582
50,70.44270858168602,0.8397009000182152
51,75.5859375,0.8092659898102283
52,74.8046875,0.8377552181482315
53,74.51171875,0.8344505801796913
54,74.90234375,0.8079838901758194
55,75.68359375,0.7993892543017864
56,75.1953125,0.8106199465692043
57,75.29296875,0.8091783635318279
58,74.8046875,0.7986381687223911
59,75.390625,0.7891287319362164
60,74.70703125,0.7956611476838589
61,74.70703125,0.7890302799642086
62,74.609375,0.7860294319689274
63,74.90234375,0.8057022280991077
64,74.12109375,0.8089567981660366
65,75.68359375,0.7941199913620949
66,75.1953125,0.7950946651399136
67,75.68359375,0.794062402099371
68,75.68359375,0.788321640342474
69,75.29296875,0.7922717854380608
70,75.48828125,0.7862678728997707
71,75.5859375,0.7863142676651478
72,75.78125,0.7776017971336842
73,75.390625,0.7936357297003269
74,75.390625,0.7908843494951725
75,75.5859375,0.7832533232867718
76,75.5859375,0.7891182154417038
77,75.29296875,0.789205826818943
78,75.78125,0.7819399647414684
79,75.48828125,0.7847394309937954
80,75.29296875,0.7828335054218769
81,75.68359375,0.786857359111309
