epoch,accuracy,loss
1,22.4134291211764,2.358192563056946
2,34.78673994541168,1.7277204195658367
3,27.350788315137226,2.577227830886841
4,39.43904836972554,1.7620404760042827
5,42.65906562407811,1.5352853536605835
6,40.82559148470561,1.5492152372996013
7,43.85557472705841,1.5679677923520405
8,44.70720738172531,1.4447689056396484
9,45.87908238172531,1.4541532198588054
10,45.2174832423528,1.547360082467397
11,49.01815851529439,1.403886318206787
12,46.55475815137227,1.427078406016032
13,46.44918342431386,1.5152635773022969
14,51.84755126635233,1.3382866978645325
15,51.280968387921654,1.3394998510678608
16,50.770693023999534,1.417045811812083
17,49.27857518196106,1.4133647680282593
18,49.764217933019,1.4015584985415142
19,51.74197653929392,1.3605375289916992
20,52.85402635733286,1.3161931037902832
21,53.19890181223551,1.4946139653523762
22,55.93327681223551,1.3277209599812825
23,53.19890181223551,1.32516743739446
24,49.59881802399953,1.5054007371266682
25,55.31742672125498,1.291325072447459
26,47.39583333333333,1.8924400806427002
27,62.13752826054891,1.1529040336608887
28,58.79786014556885,1.1377448439598083
29,50.80588459968567,1.4836868246396382
30,54.27576005458832,1.32877250512441
31,57.10515181223551,1.3462584416071575
32,55.458193023999534,1.2905105352401733
33,57.35501150290171,1.3595269322395325
34,51.551943023999534,1.3655501405398052
35,60.70523659388224,1.1528449952602386
36,59.54391956329346,1.2063920696576436
37,59.44890181223551,1.2733354965845745
38,57.696368296941124,1.279692014058431
39,66.07896983623505,0.9613969027996063
40,67.3106700181961,0.9134494364261627
41,68.1517461935679,0.9104154209295908
42,68.4825450181961,0.908363938331604
43,67.4056867758433,0.9108371535936991
44,67.3106700181961,0.9130987524986267
45,67.18046168486276,0.9076031148433685
46,67.3704961935679,0.9057431320349375
47,67.53589510917664,0.9105082352956136
48,67.21565326054892,0.9113634526729584
49,67.47606992721558,0.9086892406145731
50,68.1869367758433,0.922150323788325
51,69.05264655749002,0.9226005673408508
52,70.12950479984283,0.9073678155740103
53,66.75464510917664,0.940635492404302
54,69.15822128454843,0.9146541158358256
