epoch,accuracy,loss
1,22.610512282699347,2.0043462738394737
2,29.523709416389465,1.8109610602259636
3,31.80503360927105,2.0442202538251877
4,40.35675432533026,1.5933695062994957
5,40.64292423427105,1.6449265852570534
6,47.037554532289505,1.3473734706640244
7,44.286491349339485,1.523184910416603
8,32.99545105546713,1.7235149070620537
9,53.78078036010265,1.249788023531437
10,48.79351258277893,1.3396700844168663
11,52.57367491722107,1.290139600634575
12,51.89317166805267,1.2570216804742813
13,55.322883650660515,1.1637706011533737
14,55.99658824503422,1.1903431043028831
15,56.722211465239525,1.1885567978024483
16,49.72990024834871,1.618043452501297
17,55.26231229305267,1.169467255473137
18,53.34812607616186,1.2924314215779305
19,60.63340604305267,1.0667892172932625
20,58.784735947847366,1.1093240678310394
21,56.7642405629158,1.1078248359262943
22,67.42545999586582,0.919682290405035
23,61.80528104305267,1.0494033694267273
24,65.05822315812111,0.9451959021389484
25,64.58168514072895,0.9696564339101315
26,54.82285916805267,1.2607900723814964
27,64.60022740066051,0.9959800355136395
28,67.81608499586582,0.8893094398081303
29,65.19790850579739,0.9803525656461716
30,62.739814072847366,1.0320884585380554
31,66.04652889072895,0.9086022712290287
32,63.916633650660515,0.9695914536714554
33,71.91579341888428,0.7886910364031792
34,72.8806123137474,0.8281992822885513
35,68.66964995861053,0.8773975931107998
36,71.06222808361053,0.8379828743636608
37,65.98595753312111,0.9986405707895756
38,71.6178797185421,0.8184174485504627
39,74.40602779388428,0.735285073518753
40,63.89809139072895,1.0605839006602764
41,71.80144898593426,0.8324968703091145
42,71.52516841888428,0.8228002972900867
43,72.5153286010027,0.8120853006839752
44,73.99191558361053,0.7892667390406132
45,74.02714602649212,0.7562244795262814
46,72.57589995861053,0.8156313002109528
47,74.0524873137474,0.7557123154401779
48,76.99391841888428,0.7007998824119568
49,74.90110769867897,0.762813713401556
50,77.86602564156055,0.6680816821753979
51,68.29942166805267,1.0106568038463593
52,70.48308961093426,0.9628556668758392
53,77.2263154387474,0.6721708104014397
54,76.61503665149212,0.7257972173392773
55,74.68045391142368,0.7871356643736362
56,77.2751435637474,0.6945660933852196
57,78.25665064156055,0.6778489798307419
58,75.35230442881584,0.7547941878437996
59,73.10621067881584,0.8214515633881092
60,78.79376001656055,0.6567803621292114
61,63.391267880797386,1.4465942606329918
62,77.12186016142368,0.7330054193735123
63,73.96657466888428,0.7983438037335873
64,78.17753665149212,0.6700438670814037
65,72.22730442881584,1.0318163856863976
66,76.3474091887474,0.7636448442935944
67,77.87282466888428,0.7152640596032143
68,72.84352779388428,0.922051727771759
69,74.0524873137474,0.8787007965147495
70,77.09157466888428,0.7224591374397278
71,75.35724900662899,0.7955625541508198
72,81.41193650662899,0.6073888968676329
73,81.46076463162899,0.6097843796014786
74,81.73519112169743,0.6193417608737946
75,81.77227564156055,0.6268004514276981
76,81.55842088162899,0.6179249156266451
77,81.47930689156055,0.6262772604823112
78,81.38165064156055,0.6353797484189272
79,81.97933174669743,0.6377008743584156
80,81.16779588162899,0.6432835683226585
81,81.88167549669743,0.6381693407893181
82,81.10722415149212,0.6390355005860329
83,81.44902102649212,0.6441806219518185
84,81.80256150662899,0.6577953342348337
85,81.25370852649212,0.6638320703059435
86,81.62579126656055,0.6390947382897139
87,81.02811016142368,0.6816731486469507
88,80.71659915149212,0.6811165995895863
89,80.91191165149212,0.6846831701695919
90,81.22342266142368,0.6701086796820164
91,81.27225078642368,0.6739121340215206
92,81.15605227649212,0.6621059570461512
93,80.97928203642368,0.6688888799399137
94,80.97928203642368,0.6707373466342688
95,80.93045391142368,0.6691776402294636
96,80.93045391142368,0.6694763544946909
97,81.27225078642368,0.6684244070202112
98,81.41873516142368,0.665727173909545
99,81.44902102649212,0.6625235322862864
100,81.07693828642368,0.667304253205657
101,81.32107891142368,0.6700279619544744
102,81.40019290149212,0.6709825918078423
103,81.22342266142368,0.6671234015375376
104,81.35136477649212,0.6659065261483192
105,81.12576641142368,0.6687560565769672
106,81.12576641142368,0.6712855249643326
107,81.36990703642368,0.6641592513769865
108,81.07693828642368,0.6676319483667612
109,81.27225078642368,0.6633779909461737
110,81.36990703642368,0.6665445659309626
111,80.83279766142368,0.6742441244423389
112,81.02811016142368,0.6671317517757416
113,80.88162578642368,0.6729584708809853
114,80.88162578642368,0.6694754716008902
115,81.22342266142368,0.6688169129192829
116,81.12576641142368,0.6624544095247984
117,81.27225078642368,0.6694377604871988
118,81.12576641142368,0.6716473493725061
119,80.88162578642368,0.6735703740268946
120,81.36990703642368,0.6619537714868784
121,81.07693828642368,0.6629791036248207
122,81.07693828642368,0.6655909325927496
123,81.12576641142368,0.6708607580512762
124,81.07693828642368,0.6751075237989426
125,81.27225078642368,0.6707884073257446
126,81.02811016142368,0.6718785092234612
127,81.35136477649212,0.6679925918579102
128,80.83279766142368,0.6734549105167389
129,80.93045391142368,0.6754065025597811
130,80.97928203642368,0.6716428063809872
131,80.83279766142368,0.6733141150325537
132,81.07693828642368,0.6717363782227039
133,80.83279766142368,0.6714994236826897
134,81.07693828642368,0.66337282769382
135,81.07693828642368,0.6688778195530176
136,81.07693828642368,0.6733257360756397
137,81.17459453642368,0.6730690766125917
138,80.63748516142368,0.6746883131563663
139,80.83279766142368,0.6683440413326025
140,81.22342266142368,0.6723149362951517
141,80.93045391142368,0.6744637489318848
142,80.88162578642368,0.674663107842207
143,81.07693828642368,0.6717685088515282
144,80.97928203642368,0.6724270097911358
145,81.22342266142368,0.6711307298392057
146,80.73514141142368,0.6737666707485914
147,81.40019290149212,0.6720135230571032
148,81.07693828642368,0.6734521351754665
149,81.02811016142368,0.6774455159902573
150,81.07693828642368,0.666433472186327
151,81.12576641142368,0.6718768626451492
152,80.93045391142368,0.6731986571103334
153,81.07693828642368,0.6691131815314293
154,81.12576641142368,0.6705032419413328
155,80.97928203642368,0.6698790267109871
156,81.22342266142368,0.6712136659771204
157,81.12576641142368,0.6638749074190855
158,81.17459453642368,0.6684849020093679
159,81.07693828642368,0.6677407510578632
160,80.93045391142368,0.6755320802330971
161,81.17459453642368,0.6741733755916357
162,81.15605227649212,0.6707651764154434
163,80.93045391142368,0.6738070026040077
164,81.02811016142368,0.6755819153040648
165,81.17459453642368,0.674915224313736
166,80.93045391142368,0.6703753117471933
167,81.41873516142368,0.6683891415596008
168,81.22342266142368,0.6688369158655405
169,81.12576641142368,0.6663543246686459
170,81.07693828642368,0.674035556614399
171,81.17459453642368,0.672524843364954
172,81.12576641142368,0.6740595195442438
173,80.88162578642368,0.6750556603074074
174,80.88162578642368,0.6663231328129768
175,81.07693828642368,0.6753716822713614
176,81.02811016142368,0.6700975149869919
177,81.12576641142368,0.66551105491817
178,80.97928203642368,0.6756582427769899
179,81.12576641142368,0.676342761144042
180,80.93045391142368,0.6703321561217308
181,81.17459453642368,0.666043546050787
182,81.02811016142368,0.6637420579791069
183,81.17459453642368,0.666184913367033
184,81.02811016142368,0.6695112716406584
185,80.97928203642368,0.6673817150294781
186,80.97928203642368,0.6711029317229986
187,81.07693828642368,0.6749312952160835
188,80.97928203642368,0.6656144019216299
189,81.07693828642368,0.6698890440165997
190,81.07693828642368,0.6695562973618507
191,80.93045391142368,0.6719969306141138
192,81.07693828642368,0.6702973693609238
193,81.02811016142368,0.6687924712896347
194,80.83279766142368,0.6710812300443649
195,80.88162578642368,0.6740931905806065
196,81.07693828642368,0.6696647293865681
197,81.12576641142368,0.671756386756897
198,80.88162578642368,0.6759749837219715
199,80.97928203642368,0.6695060282945633
200,81.22342266142368,0.666012467816472
