Files already downloaded and verified
Files already downloaded and verified
Initial model performance:
Train accuracy: 0.8332, Test accuracy: 0.7913
Round 0: Accuracy = 0.7914, Loss = 0.5425, Decision = 0
Round 1: Accuracy = 0.7913, Loss = 0.5426, Decision = 0
Round 2: Accuracy = 0.7913, Loss = 0.5426, Decision = 0
Round 3: Accuracy = 0.7913, Loss = 0.5427, Decision = 0
Round 4: Accuracy = 0.7914, Loss = 0.5427, Decision = 0
Round 5: Accuracy = 0.7915, Loss = 0.5427, Decision = 0
Round 6: Accuracy = 0.7915, Loss = 0.5428, Decision = 0
Round 7: Accuracy = 0.7914, Loss = 0.5429, Decision = 0
Round 8: Accuracy = 0.7914, Loss = 0.5430, Decision = 0
Round 9: Accuracy = 0.7914, Loss = 0.5431, Decision = 0
Round 10: Accuracy = 0.7914, Loss = 0.5432, Decision = 0
Round 11: Accuracy = 0.7914, Loss = 0.5433, Decision = 0
Round 12: Accuracy = 0.7914, Loss = 0.5434, Decision = 0
Round 13: Accuracy = 0.7914, Loss = 0.5435, Decision = 0
Round 14: Accuracy = 0.7914, Loss = 0.5435, Decision = 0
Round 15: Accuracy = 0.7912, Loss = 0.5435, Decision = 0
Round 16: Accuracy = 0.7910, Loss = 0.5435, Decision = 0
Round 17: Accuracy = 0.7909, Loss = 0.5436, Decision = 0
Round 18: Accuracy = 0.7909, Loss = 0.5436, Decision = 0
Round 19: Accuracy = 0.7908, Loss = 0.5437, Decision = 0
Round 20: Accuracy = 0.7908, Loss = 0.5438, Decision = 0
Round 21: Accuracy = 0.7908, Loss = 0.5439, Decision = 0
Round 22: Accuracy = 0.7908, Loss = 0.5439, Decision = 0
Round 23: Accuracy = 0.7909, Loss = 0.5440, Decision = 0
Round 24: Accuracy = 0.7909, Loss = 0.5440, Decision = 0
Round 25: Accuracy = 0.7909, Loss = 0.5441, Decision = 0
Round 26: Accuracy = 0.7908, Loss = 0.5442, Decision = 0
Round 27: Accuracy = 0.7907, Loss = 0.5442, Decision = 0
Round 28: Accuracy = 0.7907, Loss = 0.5442, Decision = 0
Round 29: Accuracy = 0.7907, Loss = 0.5442, Decision = 0
Round 30: Accuracy = 0.7905, Loss = 0.5444, Decision = 0
Round 31: Accuracy = 0.7905, Loss = 0.5445, Decision = 0
Round 32: Accuracy = 0.7906, Loss = 0.5445, Decision = 0
Round 33: Accuracy = 0.7906, Loss = 0.5446, Decision = 0
Round 34: Accuracy = 0.7907, Loss = 0.5447, Decision = 0
Round 35: Accuracy = 0.7906, Loss = 0.5448, Decision = 0
Round 36: Accuracy = 0.7905, Loss = 0.5448, Decision = 0
Round 37: Accuracy = 0.7905, Loss = 0.5449, Decision = 0
Round 38: Accuracy = 0.7905, Loss = 0.5449, Decision = 0
Round 39: Accuracy = 0.7905, Loss = 0.5451, Decision = 0
Round 40: Accuracy = 0.7905, Loss = 0.5451, Decision = 0
Round 41: Accuracy = 0.7905, Loss = 0.5452, Decision = 0
Round 42: Accuracy = 0.7905, Loss = 0.5454, Decision = 0
Round 43: Accuracy = 0.7905, Loss = 0.5454, Decision = 0
Round 44: Accuracy = 0.7905, Loss = 0.5455, Decision = 0
Round 45: Accuracy = 0.7905, Loss = 0.5456, Decision = 0
Round 46: Accuracy = 0.7904, Loss = 0.5457, Decision = 0
Round 47: Accuracy = 0.7904, Loss = 0.5458, Decision = 0
Round 48: Accuracy = 0.7904, Loss = 0.5459, Decision = 0
Round 49: Accuracy = 0.7903, Loss = 0.5460, Decision = 0
Round 50: Accuracy = 0.7903, Loss = 0.5461, Decision = 0
Round 51: Accuracy = 0.7904, Loss = 0.5462, Decision = 0
Round 52: Accuracy = 0.7904, Loss = 0.5463, Decision = 0
Round 53: Accuracy = 0.7903, Loss = 0.5464, Decision = 0
Round 54: Accuracy = 0.7903, Loss = 0.5465, Decision = 0
Round 55: Accuracy = 0.7903, Loss = 0.5466, Decision = 0
Round 56: Accuracy = 0.7904, Loss = 0.5466, Decision = 0
Round 57: Accuracy = 0.7904, Loss = 0.5466, Decision = 0
Round 58: Accuracy = 0.7904, Loss = 0.5468, Decision = 0
Round 59: Accuracy = 0.7904, Loss = 0.5470, Decision = 0
