Files already downloaded and verified
Files already downloaded and verified
Initial model performance:
Train accuracy: 0.8832, Test accuracy: 0.8322
Round 0: Accuracy = 0.8311, Loss = 0.3758, Decision = 0
Round 1: Accuracy = 0.8297, Loss = 0.3811, Decision = 0
Round 2: Accuracy = 0.8288, Loss = 0.3874, Decision = 0
Round 3: Accuracy = 0.8280, Loss = 0.3930, Decision = 0
Round 4: Accuracy = 0.8267, Loss = 0.3987, Decision = 0
Round 5: Accuracy = 0.8253, Loss = 0.4042, Decision = 0
Round 6: Accuracy = 0.8244, Loss = 0.4105, Decision = 0
Round 7: Accuracy = 0.8226, Loss = 0.4168, Decision = 0
Round 8: Accuracy = 0.8213, Loss = 0.4231, Decision = 0
Round 9: Accuracy = 0.8198, Loss = 0.4295, Decision = 0
Round 10: Accuracy = 0.8185, Loss = 0.4352, Decision = 0
Round 11: Accuracy = 0.8172, Loss = 0.4422, Decision = 0
Round 12: Accuracy = 0.8155, Loss = 0.4491, Decision = 0
Round 13: Accuracy = 0.8143, Loss = 0.4554, Decision = 0
Round 14: Accuracy = 0.8131, Loss = 0.4617, Decision = 0
Round 15: Accuracy = 0.8108, Loss = 0.4679, Decision = 0
Round 16: Accuracy = 0.8092, Loss = 0.4753, Decision = 0
Round 17: Accuracy = 0.8080, Loss = 0.4826, Decision = 0
Round 18: Accuracy = 0.8061, Loss = 0.4889, Decision = 0
Round 19: Accuracy = 0.8053, Loss = 0.4968, Decision = 0
Round 20: Accuracy = 0.8035, Loss = 0.5049, Decision = 0
Round 21: Accuracy = 0.8021, Loss = 0.5124, Decision = 0
Round 22: Accuracy = 0.8013, Loss = 0.5199, Decision = 0
Round 23: Accuracy = 0.7998, Loss = 0.5273, Decision = 0
Round 24: Accuracy = 0.7983, Loss = 0.5348, Decision = 0
Round 25: Accuracy = 0.7964, Loss = 0.5418, Decision = 0
Round 26: Accuracy = 0.7948, Loss = 0.5504, Decision = 0
Round 27: Accuracy = 0.7931, Loss = 0.5587, Decision = 0
Round 28: Accuracy = 0.7917, Loss = 0.5668, Decision = 0
Round 29: Accuracy = 0.7903, Loss = 0.5749, Decision = 0
Round 30: Accuracy = 0.7886, Loss = 0.5833, Decision = 0
Round 31: Accuracy = 0.7862, Loss = 0.5926, Decision = 0
Round 32: Accuracy = 0.7852, Loss = 0.6008, Decision = 0
Round 33: Accuracy = 0.7840, Loss = 0.6096, Decision = 0
Round 34: Accuracy = 0.7815, Loss = 0.6192, Decision = 0
Round 35: Accuracy = 0.7793, Loss = 0.6274, Decision = 0
Round 36: Accuracy = 0.7770, Loss = 0.6368, Decision = 0
Round 37: Accuracy = 0.7750, Loss = 0.6452, Decision = 0
Round 38: Accuracy = 0.7743, Loss = 0.6549, Decision = 0
Round 39: Accuracy = 0.7722, Loss = 0.6641, Decision = 0
Round 40: Accuracy = 0.7696, Loss = 0.6739, Decision = 0
Round 41: Accuracy = 0.7670, Loss = 0.6829, Decision = 0
Round 42: Accuracy = 0.7650, Loss = 0.6928, Decision = 0
Round 43: Accuracy = 0.7636, Loss = 0.7021, Decision = 0
Round 44: Accuracy = 0.7622, Loss = 0.7120, Decision = 0
Round 45: Accuracy = 0.7605, Loss = 0.7218, Decision = 0
Round 46: Accuracy = 0.7579, Loss = 0.7316, Decision = 0
Round 47: Accuracy = 0.7565, Loss = 0.7416, Decision = 0
Round 48: Accuracy = 0.7541, Loss = 0.7510, Decision = 0
Round 49: Accuracy = 0.7523, Loss = 0.7608, Decision = 0
Round 50: Accuracy = 0.7502, Loss = 0.7711, Decision = 0
Round 51: Accuracy = 0.7474, Loss = 0.7829, Decision = 0
Round 52: Accuracy = 0.7457, Loss = 0.7937, Decision = 0
Round 53: Accuracy = 0.7438, Loss = 0.8040, Decision = 0
Round 54: Accuracy = 0.7415, Loss = 0.8145, Decision = 0
Round 55: Accuracy = 0.7393, Loss = 0.8254, Decision = 0
Round 56: Accuracy = 0.7374, Loss = 0.8361, Decision = 0
Round 57: Accuracy = 0.7355, Loss = 0.8468, Decision = 0
Round 58: Accuracy = 0.7334, Loss = 0.8581, Decision = 0
Round 59: Accuracy = 0.7312, Loss = 0.8693, Decision = 0
Round 60: Accuracy = 0.7291, Loss = 0.8799, Decision = 0
Round 61: Accuracy = 0.7261, Loss = 0.8903, Decision = 0
Round 62: Accuracy = 0.7236, Loss = 0.9008, Decision = 0
Round 63: Accuracy = 0.7215, Loss = 0.9121, Decision = 0
Round 64: Accuracy = 0.7195, Loss = 0.9229, Decision = 0
Round 65: Accuracy = 0.7158, Loss = 0.9342, Decision = 0
Round 66: Accuracy = 0.7139, Loss = 0.9460, Decision = 0
Round 67: Accuracy = 0.7126, Loss = 0.9572, Decision = 0
Round 68: Accuracy = 0.7097, Loss = 0.9685, Decision = 0
Round 69: Accuracy = 0.7070, Loss = 0.9797, Decision = 0
Round 70: Accuracy = 0.7046, Loss = 0.9918, Decision = 0
Round 71: Accuracy = 0.7018, Loss = 1.0037, Decision = 0
Round 72: Accuracy = 0.6996, Loss = 1.0155, Decision = 0
Round 73: Accuracy = 0.6978, Loss = 1.0264, Decision = 0
Round 74: Accuracy = 0.6955, Loss = 1.0380, Decision = 0
Round 75: Accuracy = 0.6924, Loss = 1.0506, Decision = 0
Round 76: Accuracy = 0.6899, Loss = 1.0634, Decision = 0
Round 77: Accuracy = 0.6874, Loss = 1.0756, Decision = 0
Round 78: Accuracy = 0.6845, Loss = 1.0879, Decision = 0
Round 79: Accuracy = 0.6825, Loss = 1.1004, Decision = 0
Round 80: Accuracy = 0.6793, Loss = 1.1131, Decision = 0
Round 81: Accuracy = 0.6769, Loss = 1.1243, Decision = 0
Round 82: Accuracy = 0.6747, Loss = 1.1353, Decision = 0
Round 83: Accuracy = 0.6713, Loss = 1.1463, Decision = 0
Round 84: Accuracy = 0.6678, Loss = 1.1593, Decision = 0
Round 85: Accuracy = 0.6647, Loss = 1.1711, Decision = 0
Round 86: Accuracy = 0.6625, Loss = 1.1826, Decision = 0
Round 87: Accuracy = 0.6600, Loss = 1.1946, Decision = 0
Round 88: Accuracy = 0.6575, Loss = 1.2059, Decision = 0
Round 89: Accuracy = 0.6551, Loss = 1.2181, Decision = 0
Round 90: Accuracy = 0.6520, Loss = 1.2315, Decision = 0
Round 91: Accuracy = 0.6494, Loss = 1.2452, Decision = 0
Round 92: Accuracy = 0.6468, Loss = 1.2577, Decision = 0
Round 93: Accuracy = 0.6446, Loss = 1.2711, Decision = 0
Round 94: Accuracy = 0.6417, Loss = 1.2844, Decision = 0
Round 95: Accuracy = 0.6382, Loss = 1.2977, Decision = 0
