Files already downloaded and verified
Files already downloaded and verified
Initial model performance:
Train accuracy: 0.8332, Test accuracy: 0.7913
Round 0: Accuracy = 0.7907, Loss = 0.5467, Decision = 0
Round 1: Accuracy = 0.7899, Loss = 0.5515, Decision = 0
Round 2: Accuracy = 0.7894, Loss = 0.5558, Decision = 0
/home/apiasecz/.conda/envs/cog_fl_llm_env/lib/python3.12/site-packages/torch/autograd/graph.py:744: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
Epoch 1/5, Loss: 1.1536
Epoch 2/5, Loss: 0.7190
Epoch 3/5, Loss: 0.5632
Epoch 4/5, Loss: 0.4607
Epoch 5/5, Loss: 0.3848
Round 3: Accuracy = 0.7886, Loss = 0.6563, Decision = 1
Round 4: Accuracy = 0.8348, Loss = 0.3059, Decision = 0
Round 5: Accuracy = 0.8345, Loss = 0.3071, Decision = 0
Round 6: Accuracy = 0.8341, Loss = 0.3084, Decision = 0
Round 7: Accuracy = 0.8340, Loss = 0.3094, Decision = 0
Round 8: Accuracy = 0.8338, Loss = 0.3104, Decision = 0
Round 9: Accuracy = 0.8335, Loss = 0.3116, Decision = 0
Round 10: Accuracy = 0.8335, Loss = 0.3126, Decision = 0
Round 11: Accuracy = 0.8335, Loss = 0.3139, Decision = 0
Round 12: Accuracy = 0.8330, Loss = 0.3148, Decision = 0
Round 13: Accuracy = 0.8327, Loss = 0.3162, Decision = 0
Round 14: Accuracy = 0.8324, Loss = 0.3174, Decision = 0
Round 15: Accuracy = 0.8319, Loss = 0.3187, Decision = 0
Round 16: Accuracy = 0.8318, Loss = 0.3201, Decision = 0
Round 17: Accuracy = 0.8311, Loss = 0.3210, Decision = 0
Round 18: Accuracy = 0.8310, Loss = 0.3225, Decision = 0
Round 19: Accuracy = 0.8307, Loss = 0.3234, Decision = 0
Round 20: Accuracy = 0.8304, Loss = 0.3240, Decision = 0
Round 21: Accuracy = 0.8302, Loss = 0.3258, Decision = 0
Round 22: Accuracy = 0.8299, Loss = 0.3271, Decision = 0
Round 23: Accuracy = 0.8295, Loss = 0.3275, Decision = 0
Round 24: Accuracy = 0.8291, Loss = 0.3287, Decision = 0
Round 25: Accuracy = 0.8285, Loss = 0.3298, Decision = 0
Round 26: Accuracy = 0.8286, Loss = 0.3311, Decision = 0
Round 27: Accuracy = 0.8285, Loss = 0.3320, Decision = 0
Round 28: Accuracy = 0.8283, Loss = 0.3331, Decision = 0
Round 29: Accuracy = 0.8278, Loss = 0.3341, Decision = 0
Round 30: Accuracy = 0.8277, Loss = 0.3351, Decision = 0
Round 31: Accuracy = 0.8275, Loss = 0.3361, Decision = 0
Round 32: Accuracy = 0.8274, Loss = 0.3369, Decision = 0
Round 33: Accuracy = 0.8271, Loss = 0.3379, Decision = 0
Round 34: Accuracy = 0.8270, Loss = 0.3390, Decision = 0
Round 35: Accuracy = 0.8266, Loss = 0.3405, Decision = 0
Round 36: Accuracy = 0.8261, Loss = 0.3421, Decision = 0
Round 37: Accuracy = 0.8256, Loss = 0.3431, Decision = 0
Round 38: Accuracy = 0.8251, Loss = 0.3442, Decision = 0
Round 39: Accuracy = 0.8247, Loss = 0.3452, Decision = 0
