Files already downloaded and verified
Files already downloaded and verified
Initial model performance:
Train accuracy: 0.8829, Test accuracy: 0.8295
/home/apiasecz/.conda/envs/cog_fl_llm_env/lib/python3.12/site-packages/torch/autograd/graph.py:744: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
Epoch 1/5, Loss: 1.0736
Epoch 2/5, Loss: 0.6906
Epoch 3/5, Loss: 0.5391
Epoch 4/5, Loss: 0.4495
Epoch 5/5, Loss: 0.3724
Round 0: Accuracy = 0.8236, Loss = 0.6250, Decision = 1
Round 1: Accuracy = 0.8152, Loss = 0.3473, Decision = 0
Round 2: Accuracy = 0.8136, Loss = 0.3548, Decision = 0
Round 3: Accuracy = 0.8113, Loss = 0.3616, Decision = 0
Round 4: Accuracy = 0.8098, Loss = 0.3694, Decision = 0
Round 5: Accuracy = 0.8085, Loss = 0.3792, Decision = 0
Round 6: Accuracy = 0.8056, Loss = 0.3889, Decision = 0
Round 7: Accuracy = 0.8032, Loss = 0.3982, Decision = 0
Round 8: Accuracy = 0.8012, Loss = 0.4075, Decision = 0
Round 9: Accuracy = 0.7983, Loss = 0.4186, Decision = 0
Round 10: Accuracy = 0.7952, Loss = 0.4300, Decision = 0
Round 11: Accuracy = 0.7927, Loss = 0.4416, Decision = 0
Round 12: Accuracy = 0.7905, Loss = 0.4528, Decision = 0
Round 13: Accuracy = 0.7888, Loss = 0.4656, Decision = 0
Round 14: Accuracy = 0.7870, Loss = 0.4781, Decision = 0
Round 15: Accuracy = 0.7839, Loss = 0.4908, Decision = 0
Round 16: Accuracy = 0.7816, Loss = 0.5025, Decision = 0
Round 17: Accuracy = 0.7783, Loss = 0.5145, Decision = 0
Round 18: Accuracy = 0.7752, Loss = 0.5259, Decision = 0
Round 19: Accuracy = 0.7723, Loss = 0.5409, Decision = 0
Round 20: Accuracy = 0.7701, Loss = 0.5520, Decision = 0
Round 21: Accuracy = 0.7673, Loss = 0.5649, Decision = 0
Round 22: Accuracy = 0.7638, Loss = 0.5795, Decision = 0
Round 23: Accuracy = 0.7608, Loss = 0.5943, Decision = 0
Round 24: Accuracy = 0.7578, Loss = 0.6077, Decision = 0
Round 25: Accuracy = 0.7556, Loss = 0.6214, Decision = 0
Round 26: Accuracy = 0.7523, Loss = 0.6348, Decision = 0
Round 27: Accuracy = 0.7477, Loss = 0.6484, Decision = 0
Round 28: Accuracy = 0.7451, Loss = 0.6620, Decision = 0
Round 29: Accuracy = 0.7428, Loss = 0.6771, Decision = 0
Round 30: Accuracy = 0.7402, Loss = 0.6898, Decision = 0
Round 31: Accuracy = 0.7371, Loss = 0.7028, Decision = 0
Round 32: Accuracy = 0.7324, Loss = 0.7164, Decision = 0
Round 33: Accuracy = 0.7285, Loss = 0.7318, Decision = 0
Round 34: Accuracy = 0.7250, Loss = 0.7467, Decision = 0
Round 35: Accuracy = 0.7233, Loss = 0.7599, Decision = 0
Round 36: Accuracy = 0.7199, Loss = 0.7733, Decision = 0
Round 37: Accuracy = 0.7173, Loss = 0.7871, Decision = 0
Round 38: Accuracy = 0.7157, Loss = 0.8011, Decision = 0
Round 39: Accuracy = 0.7127, Loss = 0.8141, Decision = 0
Round 40: Accuracy = 0.7104, Loss = 0.8288, Decision = 0
Round 41: Accuracy = 0.7082, Loss = 0.8419, Decision = 0
Round 42: Accuracy = 0.7046, Loss = 0.8546, Decision = 0
Round 43: Accuracy = 0.7017, Loss = 0.8694, Decision = 0
Round 44: Accuracy = 0.6998, Loss = 0.8848, Decision = 0
Round 45: Accuracy = 0.6962, Loss = 0.8971, Decision = 0
Round 46: Accuracy = 0.6940, Loss = 0.9104, Decision = 0
Round 47: Accuracy = 0.6916, Loss = 0.9241, Decision = 0
Round 48: Accuracy = 0.6894, Loss = 0.9367, Decision = 0
Epoch 1/5, Loss: 0.4788
Epoch 2/5, Loss: 0.3598
Epoch 3/5, Loss: 0.2943
Epoch 4/5, Loss: 0.2512
Epoch 5/5, Loss: 0.2167
Round 49: Accuracy = 0.6862, Loss = 0.3202, Decision = 1
Round 50: Accuracy = 0.8230, Loss = 0.1864, Decision = 0
Round 51: Accuracy = 0.8230, Loss = 0.1896, Decision = 0
Round 52: Accuracy = 0.8218, Loss = 0.1923, Decision = 0
Round 53: Accuracy = 0.8214, Loss = 0.1955, Decision = 0
Round 54: Accuracy = 0.8212, Loss = 0.1989, Decision = 0
Round 55: Accuracy = 0.8203, Loss = 0.2029, Decision = 0
Round 56: Accuracy = 0.8197, Loss = 0.2060, Decision = 0
Round 57: Accuracy = 0.8193, Loss = 0.2092, Decision = 0
Round 58: Accuracy = 0.8187, Loss = 0.2129, Decision = 0
Round 59: Accuracy = 0.8190, Loss = 0.2159, Decision = 0
Round 60: Accuracy = 0.8199, Loss = 0.2199, Decision = 0
Round 61: Accuracy = 0.8197, Loss = 0.2227, Decision = 0
Round 62: Accuracy = 0.8192, Loss = 0.2256, Decision = 0
Round 63: Accuracy = 0.8184, Loss = 0.2285, Decision = 0
Round 64: Accuracy = 0.8170, Loss = 0.2333, Decision = 0
Round 65: Accuracy = 0.8166, Loss = 0.2359, Decision = 0
Round 66: Accuracy = 0.8161, Loss = 0.2394, Decision = 0
Round 67: Accuracy = 0.8172, Loss = 0.2418, Decision = 0
Round 68: Accuracy = 0.8164, Loss = 0.2462, Decision = 0
Round 69: Accuracy = 0.8152, Loss = 0.2505, Decision = 0
Round 70: Accuracy = 0.8135, Loss = 0.2541, Decision = 0
Round 71: Accuracy = 0.8130, Loss = 0.2585, Decision = 0
Round 72: Accuracy = 0.8120, Loss = 0.2620, Decision = 0
Round 73: Accuracy = 0.8116, Loss = 0.2659, Decision = 0
Round 74: Accuracy = 0.8105, Loss = 0.2690, Decision = 0
Round 75: Accuracy = 0.8096, Loss = 0.2716, Decision = 0
Round 76: Accuracy = 0.8089, Loss = 0.2747, Decision = 0
Round 77: Accuracy = 0.8093, Loss = 0.2780, Decision = 0
Round 78: Accuracy = 0.8078, Loss = 0.2817, Decision = 0
Round 79: Accuracy = 0.8073, Loss = 0.2856, Decision = 0
Round 80: Accuracy = 0.8066, Loss = 0.2868, Decision = 0
Round 81: Accuracy = 0.8056, Loss = 0.2900, Decision = 0
Round 82: Accuracy = 0.8044, Loss = 0.2931, Decision = 0
Round 83: Accuracy = 0.8041, Loss = 0.2954, Decision = 0
Round 84: Accuracy = 0.8030, Loss = 0.2986, Decision = 0
Round 85: Accuracy = 0.8018, Loss = 0.3038, Decision = 0
Round 86: Accuracy = 0.8006, Loss = 0.3068, Decision = 0
Round 87: Accuracy = 0.7996, Loss = 0.3108, Decision = 0
Round 88: Accuracy = 0.7989, Loss = 0.3142, Decision = 0
Round 89: Accuracy = 0.7989, Loss = 0.3185, Decision = 0
Round 90: Accuracy = 0.7987, Loss = 0.3227, Decision = 0
Round 91: Accuracy = 0.7984, Loss = 0.3259, Decision = 0
Round 92: Accuracy = 0.7981, Loss = 0.3298, Decision = 0
Round 93: Accuracy = 0.7968, Loss = 0.3336, Decision = 0
Round 94: Accuracy = 0.7970, Loss = 0.3376, Decision = 0
Round 95: Accuracy = 0.7969, Loss = 0.3419, Decision = 0
Round 96: Accuracy = 0.7967, Loss = 0.3461, Decision = 0
Round 97: Accuracy = 0.7959, Loss = 0.3495, Decision = 0
Round 98: Accuracy = 0.7951, Loss = 0.3543, Decision = 0
Round 99: Accuracy = 0.7942, Loss = 0.3590, Decision = 0
Epoch 1/5, Loss: 0.3350
Epoch 2/5, Loss: 0.2407
Epoch 3/5, Loss: 0.2017
Epoch 4/5, Loss: 0.1757
Epoch 5/5, Loss: 0.1536
Round 100: Accuracy = 0.7945, Loss = 0.2213, Decision = 1
Round 101: Accuracy = 0.8227, Loss = 0.1230, Decision = 0
Round 102: Accuracy = 0.8216, Loss = 0.1286, Decision = 0
Round 103: Accuracy = 0.8222, Loss = 0.1346, Decision = 0
Round 104: Accuracy = 0.8217, Loss = 0.1412, Decision = 0
Round 105: Accuracy = 0.8202, Loss = 0.1465, Decision = 0
Round 106: Accuracy = 0.8197, Loss = 0.1521, Decision = 0
Round 107: Accuracy = 0.8191, Loss = 0.1566, Decision = 0
Round 108: Accuracy = 0.8190, Loss = 0.1622, Decision = 0
Round 109: Accuracy = 0.8180, Loss = 0.1680, Decision = 0
Round 110: Accuracy = 0.8173, Loss = 0.1757, Decision = 0
Round 111: Accuracy = 0.8166, Loss = 0.1812, Decision = 0
Round 112: Accuracy = 0.8146, Loss = 0.1875, Decision = 0
Round 113: Accuracy = 0.8141, Loss = 0.1924, Decision = 0
Round 114: Accuracy = 0.8135, Loss = 0.1990, Decision = 0
Round 115: Accuracy = 0.8128, Loss = 0.2054, Decision = 0
Round 116: Accuracy = 0.8121, Loss = 0.2093, Decision = 0
Round 117: Accuracy = 0.8115, Loss = 0.2143, Decision = 0
Round 118: Accuracy = 0.8104, Loss = 0.2191, Decision = 0
Round 119: Accuracy = 0.8098, Loss = 0.2232, Decision = 0
Round 120: Accuracy = 0.8099, Loss = 0.2282, Decision = 0
Round 121: Accuracy = 0.8098, Loss = 0.2323, Decision = 0
Round 122: Accuracy = 0.8098, Loss = 0.2378, Decision = 0
Round 123: Accuracy = 0.8088, Loss = 0.2418, Decision = 0
Round 124: Accuracy = 0.8083, Loss = 0.2446, Decision = 0
Round 125: Accuracy = 0.8083, Loss = 0.2507, Decision = 0
Round 126: Accuracy = 0.8082, Loss = 0.2564, Decision = 0
Round 127: Accuracy = 0.8071, Loss = 0.2622, Decision = 0
Round 128: Accuracy = 0.8072, Loss = 0.2667, Decision = 0
Round 129: Accuracy = 0.8057, Loss = 0.2726, Decision = 0
Round 130: Accuracy = 0.8050, Loss = 0.2776, Decision = 0
Round 131: Accuracy = 0.8041, Loss = 0.2826, Decision = 0
Round 132: Accuracy = 0.8035, Loss = 0.2861, Decision = 0
Round 133: Accuracy = 0.8026, Loss = 0.2909, Decision = 0
Round 134: Accuracy = 0.8009, Loss = 0.2958, Decision = 0
Round 135: Accuracy = 0.8000, Loss = 0.3009, Decision = 0
Round 136: Accuracy = 0.7991, Loss = 0.3067, Decision = 0
Round 137: Accuracy = 0.7987, Loss = 0.3112, Decision = 0
Round 138: Accuracy = 0.7980, Loss = 0.3165, Decision = 0
Round 139: Accuracy = 0.7964, Loss = 0.3209, Decision = 0
Round 140: Accuracy = 0.7957, Loss = 0.3268, Decision = 0
Round 141: Accuracy = 0.7953, Loss = 0.3317, Decision = 0
Round 142: Accuracy = 0.7952, Loss = 0.3377, Decision = 0
Round 143: Accuracy = 0.7941, Loss = 0.3421, Decision = 0
Round 144: Accuracy = 0.7930, Loss = 0.3479, Decision = 0
Round 145: Accuracy = 0.7923, Loss = 0.3527, Decision = 0
Round 146: Accuracy = 0.7901, Loss = 0.3588, Decision = 0
Round 147: Accuracy = 0.7886, Loss = 0.3660, Decision = 0
Round 148: Accuracy = 0.7869, Loss = 0.3714, Decision = 0
Round 149: Accuracy = 0.7862, Loss = 0.3772, Decision = 0
Round 150: Accuracy = 0.7856, Loss = 0.3815, Decision = 0
Round 151: Accuracy = 0.7857, Loss = 0.3868, Decision = 0
Round 152: Accuracy = 0.7850, Loss = 0.3930, Decision = 0
Round 153: Accuracy = 0.7839, Loss = 0.3984, Decision = 0
Round 154: Accuracy = 0.7822, Loss = 0.4051, Decision = 0
Round 155: Accuracy = 0.7811, Loss = 0.4079, Decision = 0
Round 156: Accuracy = 0.7796, Loss = 0.4150, Decision = 0
Round 157: Accuracy = 0.7785, Loss = 0.4208, Decision = 0
Round 158: Accuracy = 0.7773, Loss = 0.4275, Decision = 0
Round 159: Accuracy = 0.7766, Loss = 0.4336, Decision = 0
Round 160: Accuracy = 0.7764, Loss = 0.4398, Decision = 0
Round 161: Accuracy = 0.7758, Loss = 0.4457, Decision = 0
Round 162: Accuracy = 0.7752, Loss = 0.4519, Decision = 0
Round 163: Accuracy = 0.7746, Loss = 0.4574, Decision = 0
Round 164: Accuracy = 0.7734, Loss = 0.4658, Decision = 0
Round 165: Accuracy = 0.7710, Loss = 0.4733, Decision = 0
Round 166: Accuracy = 0.7704, Loss = 0.4781, Decision = 0
Round 167: Accuracy = 0.7695, Loss = 0.4850, Decision = 0
Round 168: Accuracy = 0.7689, Loss = 0.4916, Decision = 0
Round 169: Accuracy = 0.7689, Loss = 0.4956, Decision = 0
Round 170: Accuracy = 0.7674, Loss = 0.5012, Decision = 0
Round 171: Accuracy = 0.7673, Loss = 0.5079, Decision = 0
Round 172: Accuracy = 0.7668, Loss = 0.5134, Decision = 0
Round 173: Accuracy = 0.7663, Loss = 0.5192, Decision = 0
Round 174: Accuracy = 0.7649, Loss = 0.5234, Decision = 0
Round 175: Accuracy = 0.7637, Loss = 0.5287, Decision = 0
Round 176: Accuracy = 0.7627, Loss = 0.5335, Decision = 0
Round 177: Accuracy = 0.7608, Loss = 0.5413, Decision = 0
Round 178: Accuracy = 0.7586, Loss = 0.5474, Decision = 0
Round 179: Accuracy = 0.7570, Loss = 0.5534, Decision = 0
Round 180: Accuracy = 0.7565, Loss = 0.5609, Decision = 0
Round 181: Accuracy = 0.7561, Loss = 0.5655, Decision = 0
Round 182: Accuracy = 0.7547, Loss = 0.5701, Decision = 0
Round 183: Accuracy = 0.7541, Loss = 0.5765, Decision = 0
Round 184: Accuracy = 0.7530, Loss = 0.5816, Decision = 0
Round 185: Accuracy = 0.7533, Loss = 0.5889, Decision = 0
Round 186: Accuracy = 0.7533, Loss = 0.5959, Decision = 0
Round 187: Accuracy = 0.7525, Loss = 0.6023, Decision = 0
Round 188: Accuracy = 0.7519, Loss = 0.6069, Decision = 0
Round 189: Accuracy = 0.7506, Loss = 0.6096, Decision = 0
Round 190: Accuracy = 0.7489, Loss = 0.6179, Decision = 0
Round 191: Accuracy = 0.7477, Loss = 0.6239, Decision = 0
Round 192: Accuracy = 0.7464, Loss = 0.6293, Decision = 0
Round 193: Accuracy = 0.7453, Loss = 0.6359, Decision = 0
Round 194: Accuracy = 0.7432, Loss = 0.6435, Decision = 0
Round 195: Accuracy = 0.7423, Loss = 0.6504, Decision = 0
Round 196: Accuracy = 0.7421, Loss = 0.6562, Decision = 0
Round 197: Accuracy = 0.7404, Loss = 0.6633, Decision = 0
Round 198: Accuracy = 0.7401, Loss = 0.6698, Decision = 0
Round 199: Accuracy = 0.7388, Loss = 0.6743, Decision = 0
