Files already downloaded and verified
Files already downloaded and verified
Initial model performance:
Train accuracy: 0.8332, Test accuracy: 0.7913
/home/apiasecz/.conda/envs/cog_fl_llm_env/lib/python3.12/site-packages/torch/autograd/graph.py:744: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
Epoch 1/5, Loss: 1.1367
Epoch 2/5, Loss: 0.7242
Epoch 3/5, Loss: 0.5719
Epoch 4/5, Loss: 0.4578
Epoch 5/5, Loss: 0.3828
Round 0: Accuracy = 0.7866, Loss = 0.6547, Decision = 1
Round 1: Accuracy = 0.7937, Loss = 0.4282, Decision = 0
Round 2: Accuracy = 0.7926, Loss = 0.4336, Decision = 0
Round 3: Accuracy = 0.7914, Loss = 0.4393, Decision = 0
Round 4: Accuracy = 0.7893, Loss = 0.4467, Decision = 0
Round 5: Accuracy = 0.7867, Loss = 0.4543, Decision = 0
Round 6: Accuracy = 0.7846, Loss = 0.4607, Decision = 0
Round 7: Accuracy = 0.7829, Loss = 0.4684, Decision = 0
Round 8: Accuracy = 0.7807, Loss = 0.4764, Decision = 0
Round 9: Accuracy = 0.7787, Loss = 0.4840, Decision = 0
Round 10: Accuracy = 0.7777, Loss = 0.4914, Decision = 0
Round 11: Accuracy = 0.7763, Loss = 0.5014, Decision = 0
Round 12: Accuracy = 0.7745, Loss = 0.5084, Decision = 0
Round 13: Accuracy = 0.7726, Loss = 0.5169, Decision = 0
Round 14: Accuracy = 0.7704, Loss = 0.5268, Decision = 0
Round 15: Accuracy = 0.7670, Loss = 0.5356, Decision = 0
Round 16: Accuracy = 0.7653, Loss = 0.5457, Decision = 0
Round 17: Accuracy = 0.7633, Loss = 0.5546, Decision = 0
Round 18: Accuracy = 0.7603, Loss = 0.5644, Decision = 0
Round 19: Accuracy = 0.7581, Loss = 0.5742, Decision = 0
Round 20: Accuracy = 0.7553, Loss = 0.5835, Decision = 0
Round 21: Accuracy = 0.7540, Loss = 0.5933, Decision = 0
Round 22: Accuracy = 0.7511, Loss = 0.6037, Decision = 0
Round 23: Accuracy = 0.7486, Loss = 0.6137, Decision = 0
Round 24: Accuracy = 0.7458, Loss = 0.6226, Decision = 0
