Files already downloaded and verified
Files already downloaded and verified
Initial model performance:
Train accuracy: 0.8332, Test accuracy: 0.7913
Round 0: Accuracy = 0.7904, Loss = 0.5465, Decision = 0
Round 1: Accuracy = 0.7895, Loss = 0.5501, Decision = 0
Round 2: Accuracy = 0.7883, Loss = 0.5545, Decision = 0
Round 3: Accuracy = 0.7868, Loss = 0.5591, Decision = 0
Round 4: Accuracy = 0.7864, Loss = 0.5628, Decision = 0
Round 5: Accuracy = 0.7857, Loss = 0.5662, Decision = 0
Round 6: Accuracy = 0.7845, Loss = 0.5702, Decision = 0
Round 7: Accuracy = 0.7825, Loss = 0.5744, Decision = 0
Round 8: Accuracy = 0.7811, Loss = 0.5782, Decision = 0
Round 9: Accuracy = 0.7801, Loss = 0.5823, Decision = 0
Round 10: Accuracy = 0.7796, Loss = 0.5863, Decision = 0
Round 11: Accuracy = 0.7789, Loss = 0.5905, Decision = 0
Round 12: Accuracy = 0.7782, Loss = 0.5942, Decision = 0
Round 13: Accuracy = 0.7771, Loss = 0.5981, Decision = 0
Round 14: Accuracy = 0.7764, Loss = 0.6022, Decision = 0
Round 15: Accuracy = 0.7758, Loss = 0.6062, Decision = 0
Round 16: Accuracy = 0.7754, Loss = 0.6100, Decision = 0
Round 17: Accuracy = 0.7741, Loss = 0.6145, Decision = 0
Round 18: Accuracy = 0.7717, Loss = 0.6183, Decision = 0
Round 19: Accuracy = 0.7704, Loss = 0.6222, Decision = 0
Round 20: Accuracy = 0.7693, Loss = 0.6266, Decision = 0
Round 21: Accuracy = 0.7692, Loss = 0.6305, Decision = 0
Round 22: Accuracy = 0.7680, Loss = 0.6350, Decision = 0
Round 23: Accuracy = 0.7665, Loss = 0.6391, Decision = 0
Round 24: Accuracy = 0.7656, Loss = 0.6432, Decision = 0
Round 25: Accuracy = 0.7651, Loss = 0.6469, Decision = 0
Round 26: Accuracy = 0.7637, Loss = 0.6510, Decision = 0
Round 27: Accuracy = 0.7629, Loss = 0.6549, Decision = 0
Round 28: Accuracy = 0.7616, Loss = 0.6587, Decision = 0
Round 29: Accuracy = 0.7612, Loss = 0.6629, Decision = 0
Round 30: Accuracy = 0.7601, Loss = 0.6667, Decision = 0
Round 31: Accuracy = 0.7590, Loss = 0.6713, Decision = 0
Round 32: Accuracy = 0.7582, Loss = 0.6768, Decision = 0
Round 33: Accuracy = 0.7577, Loss = 0.6813, Decision = 0
Round 34: Accuracy = 0.7566, Loss = 0.6863, Decision = 0
Round 35: Accuracy = 0.7557, Loss = 0.6905, Decision = 0
Round 36: Accuracy = 0.7551, Loss = 0.6940, Decision = 0
Round 37: Accuracy = 0.7540, Loss = 0.6991, Decision = 0
Round 38: Accuracy = 0.7530, Loss = 0.7038, Decision = 0
Round 39: Accuracy = 0.7523, Loss = 0.7089, Decision = 0
Round 40: Accuracy = 0.7517, Loss = 0.7137, Decision = 0
Round 41: Accuracy = 0.7508, Loss = 0.7180, Decision = 0
Round 42: Accuracy = 0.7497, Loss = 0.7225, Decision = 0
Round 43: Accuracy = 0.7488, Loss = 0.7269, Decision = 0
Round 44: Accuracy = 0.7473, Loss = 0.7310, Decision = 0
Round 45: Accuracy = 0.7461, Loss = 0.7356, Decision = 0
